	File	Step_Size	Window_Start	Window_End	Total_Kernels	Total_Fluor	Total_NonFluor	P-Value	window_mean	Normalized_Window_Mean	Percent_Transmission
235	X401x492-2m1.xml	2	615	1015	83	5	78	2.6013138203725917e-14	815.0	0.3802588996763754	0.060240963855421686
236	X401x492-2m1.xml	2	617	1017	82	5	77	2.6013138203725917e-14	817.0	0.3818770226537217	0.06097560975609756
237	X401x492-2m1.xml	2	619	1019	81	5	76	3.370110336379187e-14	819.0	0.38349514563106796	0.06172839506172839
238	X401x492-2m1.xml	2	621	1021	82	5	77	2.6013138203725917e-14	821.0	0.3851132686084142	0.06097560975609756
239	X401x492-2m1.xml	2	623	1023	82	5	77	2.6013138203725917e-14	823.0	0.38673139158576053	0.06097560975609756
240	X401x492-2m1.xml	2	625	1025	81	5	76	3.370110336379187e-14	825.0	0.3883495145631068	0.06172839506172839
241	X401x492-2m1.xml	2	627	1027	80	5	75	4.714581756311682e-14	827.0	0.38996763754045305	0.0625
242	X401x492-2m1.xml	2	629	1029	81	5	76	3.370110336379187e-14	829.0	0.39158576051779936	0.06172839506172839
243	X401x492-2m1.xml	2	631	1031	81	5	76	3.370110336379187e-14	831.0	0.3932038834951456	0.06172839506172839
244	X401x492-2m1.xml	2	633	1033	82	5	77	2.6013138203725917e-14	833.0	0.3948220064724919	0.06097560975609756
245	X401x492-2m1.xml	2	635	1035	82	5	77	2.6013138203725917e-14	835.0	0.3964401294498382	0.06097560975609756
246	X401x492-2m1.xml	2	637	1037	82	5	77	2.6013138203725917e-14	837.0	0.39805825242718446	0.06097560975609756
247	X401x492-2m1.xml	2	639	1039	82	5	77	2.6013138203725917e-14	839.0	0.39967637540453077	0.06097560975609756
248	X401x492-2m1.xml	2	641	1041	81	5	76	3.370110336379187e-14	841.0	0.40129449838187703	0.06172839506172839
249	X401x492-2m1.xml	2	643	1043	82	5	77	2.6013138203725917e-14	843.0	0.4029126213592233	0.06097560975609756
250	X401x492-2m1.xml	2	645	1045	84	5	79	2.4759037081203142e-14	845.0	0.4045307443365696	0.05952380952380952
251	X401x492-2m1.xml	2	647	1047	85	5	80	2.2378457296963875e-14	847.0	0.40614886731391586	0.058823529411764705
252	X401x492-2m1.xml	2	649	1049	85	6	79	3.2488845363588233e-14	849.0	0.4077669902912621	0.07058823529411765
253	X401x492-2m1.xml	2	651	1051	85	6	79	3.2488845363588233e-14	851.0	0.40938511326860844	0.07058823529411765
254	X401x492-2m1.xml	2	653	1053	86	6	80	2.6013138203725917e-14	853.0	0.4110032362459547	0.06976744186046512
255	X401x492-2m1.xml	2	655	1055	86	6	80	2.6013138203725917e-14	855.0	0.41262135922330095	0.06976744186046512
256	X401x492-2m1.xml	2	657	1057	86	6	80	2.6013138203725917e-14	857.0	0.41423948220064727	0.06976744186046512
257	X401x492-2m1.xml	2	659	1059	86	6	80	2.6013138203725917e-14	859.0	0.41585760517799353	0.06976744186046512
258	X401x492-2m1.xml	2	661	1061	88	6	82	2.2378457296963875e-14	861.0	0.4174757281553398	0.06818181818181818
259	X401x492-2m1.xml	2	663	1063	88	6	82	2.2378457296963875e-14	863.0	0.4190938511326861	0.06818181818181818
260	X401x492-2m1.xml	2	665	1065	88	6	82	2.2378457296963875e-14	865.0	0.42071197411003236	0.06818181818181818
261	X401x492-2m1.xml	2	667	1067	88	6	82	2.2378457296963875e-14	867.0	0.4223300970873786	0.06818181818181818
262	X401x492-2m1.xml	2	669	1069	88	6	82	2.2378457296963875e-14	869.0	0.42394822006472493	0.06818181818181818
263	X401x492-2m1.xml	2	671	1071	88	6	82	2.2378457296963875e-14	871.0	0.4255663430420712	0.06818181818181818
264	X401x492-2m1.xml	2	673	1073	88	6	82	2.2378457296963875e-14	873.0	0.42718446601941745	0.06818181818181818
265	X401x492-2m1.xml	2	675	1075	87	6	81	2.6013138203725917e-14	875.0	0.42880258899676377	0.06896551724137931
266	X401x492-2m1.xml	2	677	1077	86	5	81	2.2378457296963875e-14	877.0	0.43042071197411	0.05813953488372093
267	X401x492-2m1.xml	2	679	1079	86	5	81	2.2378457296963875e-14	879.0	0.4320388349514563	0.05813953488372093
268	X401x492-2m1.xml	2	681	1081	85	5	80	2.2378457296963875e-14	881.0	0.4336569579288026	0.058823529411764705
269	X401x492-2m1.xml	2	683	1083	86	5	81	2.2378457296963875e-14	883.0	0.43527508090614886	0.05813953488372093
270	X401x492-2m1.xml	2	685	1085	86	5	81	2.2378457296963875e-14	885.0	0.4368932038834951	0.05813953488372093
271	X401x492-2m1.xml	2	687	1087	85	5	80	2.2378457296963875e-14	887.0	0.43851132686084143	0.058823529411764705
272	X401x492-2m1.xml	2	689	1089	85	5	80	2.2378457296963875e-14	889.0	0.4401294498381877	0.058823529411764705
273	X401x492-2m1.xml	2	691	1091	83	5	78	2.6013138203725917e-14	891.0	0.441747572815534	0.060240963855421686
274	X401x492-2m1.xml	2	693	1093	81	5	76	3.370110336379187e-14	893.0	0.44336569579288027	0.06172839506172839
275	X401x492-2m1.xml	2	695	1095	81	5	76	3.370110336379187e-14	895.0	0.4449838187702265	0.06172839506172839
276	X401x492-2m1.xml	2	697	1097	81	5	76	3.370110336379187e-14	897.0	0.44660194174757284	0.06172839506172839
277	X401x492-2m1.xml	2	699	1099	82	5	77	2.6013138203725917e-14	899.0	0.4482200647249191	0.06097560975609756
278	X401x492-2m1.xml	2	701	1101	83	5	78	2.6013138203725917e-14	901.0	0.44983818770226536	0.060240963855421686
279	X401x492-2m1.xml	2	703	1103	82	5	77	2.6013138203725917e-14	903.0	0.45145631067961167	0.06097560975609756
280	X401x492-2m1.xml	2	705	1105	82	5	77	2.6013138203725917e-14	905.0	0.45307443365695793	0.06097560975609756
281	X401x492-2m1.xml	2	707	1107	83	6	77	5.693124638231698e-14	907.0	0.4546925566343042	0.07228915662650602
282	X401x492-2m1.xml	2	709	1109	83	6	77	5.693124638231698e-14	909.0	0.4563106796116505	0.07228915662650602
283	X401x492-2m1.xml	2	711	1111	83	6	77	5.693124638231698e-14	911.0	0.45792880258899676	0.07228915662650602
284	X401x492-2m1.xml	2	713	1113	84	6	78	4.0294758908806025e-14	913.0	0.459546925566343	0.07142857142857142
285	X401x492-2m1.xml	2	715	1115	84	6	78	4.0294758908806025e-14	915.0	0.46116504854368934	0.07142857142857142
286	X401x492-2m1.xml	2	717	1117	85	7	78	1.0312914064676872e-13	917.0	0.4627831715210356	0.08235294117647059
287	X401x492-2m1.xml	2	719	1119	85	7	78	1.0312914064676872e-13	919.0	0.46440129449838186	0.08235294117647059
288	X401x492-2m1.xml	2	721	1121	86	7	79	7.077068573026979e-14	921.0	0.46601941747572817	0.08139534883720931
289	X401x492-2m1.xml	2	723	1123	85	7	78	1.0312914064676872e-13	923.0	0.46763754045307443	0.08235294117647059
290	X401x492-2m1.xml	2	725	1125	86	8	78	2.5043724651046984e-13	925.0	0.4692556634304207	0.09302325581395349
291	X401x492-2m1.xml	2	727	1127	86	8	78	2.5043724651046984e-13	927.0	0.470873786407767	0.09302325581395349
292	X401x492-2m1.xml	2	729	1129	87	8	79	1.704704873090192e-13	929.0	0.47249190938511326	0.09195402298850575
293	X401x492-2m1.xml	2	731	1131	87	8	79	1.704704873090192e-13	931.0	0.4741100323624595	0.09195402298850575
294	X401x492-2m1.xml	2	733	1133	88	8	80	1.187697793982774e-13	933.0	0.47572815533980584	0.09090909090909091
295	X401x492-2m1.xml	2	735	1135	87	8	79	1.704704873090192e-13	935.0	0.4773462783171521	0.09195402298850575
296	X401x492-2m1.xml	2	737	1137	85	8	77	3.811275746513688e-13	937.0	0.47896440129449835	0.09411764705882353
297	X401x492-2m1.xml	2	739	1139	86	8	78	2.5043724651046984e-13	939.0	0.48058252427184467	0.09302325581395349
298	X401x492-2m1.xml	2	741	1141	86	9	77	9.503198393432836e-13	941.0	0.48220064724919093	0.10465116279069768
299	X401x492-2m1.xml	2	743	1143	87	10	77	2.3426158711830583e-12	943.0	0.48381877022653724	0.11494252873563218
300	X401x492-2m1.xml	2	745	1145	86	10	76	3.632708953362813e-12	945.0	0.4854368932038835	0.11627906976744186
301	X401x492-2m1.xml	2	747	1147	85	10	75	5.527967463484938e-12	947.0	0.48705501618122976	0.11764705882352941
302	X401x492-2m1.xml	2	749	1149	85	10	75	5.527967463484938e-12	949.0	0.4886731391585761	0.11764705882352941
303	X401x492-2m1.xml	2	751	1151	84	10	74	8.769137075168124e-12	951.0	0.49029126213592233	0.11904761904761904
304	X401x492-2m1.xml	2	753	1153	85	10	75	5.527967463484938e-12	953.0	0.4919093851132686	0.11764705882352941
305	X401x492-2m1.xml	2	755	1155	84	10	74	8.769137075168124e-12	955.0	0.4935275080906149	0.11904761904761904
306	X401x492-2m1.xml	2	757	1157	84	10	74	8.769137075168124e-12	957.0	0.49514563106796117	0.11904761904761904
307	X401x492-2m1.xml	2	759	1159	84	11	73	3.659955721301236e-11	959.0	0.4967637540453074	0.13095238095238096
308	X401x492-2m1.xml	2	761	1161	85	11	74	2.3241267963158975e-11	961.0	0.49838187702265374	0.12941176470588237
309	X401x492-2m1.xml	2	763	1163	85	11	74	2.3241267963158975e-11	963.0	0.5	0.12941176470588237
310	X401x492-2m1.xml	2	765	1165	85	11	74	2.3241267963158975e-11	965.0	0.5016181229773463	0.12941176470588237
311	X401x492-2m1.xml	2	767	1167	86	11	75	1.497506115920823e-11	967.0	0.5032362459546925	0.12790697674418605
312	X401x492-2m1.xml	2	769	1169	86	11	75	1.497506115920823e-11	969.0	0.5048543689320388	0.12790697674418605
313	X401x492-2m1.xml	2	771	1171	86	11	75	1.497506115920823e-11	971.0	0.5064724919093851	0.12790697674418605
314	X401x492-2m1.xml	2	773	1173	86	11	75	1.497506115920823e-11	973.0	0.5080906148867314	0.12790697674418605
315	X401x492-2m1.xml	2	775	1175	85	11	74	2.3241267963158975e-11	975.0	0.5097087378640777	0.12941176470588237
316	X401x492-2m1.xml	2	777	1177	86	11	75	1.497506115920823e-11	977.0	0.511326860841424	0.12790697674418605
317	X401x492-2m1.xml	2	779	1179	85	11	74	2.3241267963158975e-11	979.0	0.5129449838187702	0.12941176470588237
318	X401x492-2m1.xml	2	781	1181	84	11	73	3.659955721301236e-11	981.0	0.5145631067961165	0.13095238095238096
319	X401x492-2m1.xml	2	783	1183	83	11	72	5.6328825697457646e-11	983.0	0.5161812297734628	0.13253012048192772
320	X401x492-2m1.xml	2	785	1185	83	11	72	5.6328825697457646e-11	985.0	0.517799352750809	0.13253012048192772
321	X401x492-2m1.xml	2	787	1187	83	11	72	5.6328825697457646e-11	987.0	0.5194174757281553	0.13253012048192772
322	X401x492-2m1.xml	2	789	1189	83	11	72	5.6328825697457646e-11	989.0	0.5210355987055016	0.13253012048192772
323	X401x492-2m1.xml	2	791	1191	82	11	71	8.828640592250863e-11	991.0	0.5226537216828478	0.13414634146341464
324	X401x492-2m1.xml	2	793	1193	83	11	72	5.6328825697457646e-11	993.0	0.5242718446601942	0.13253012048192772
325	X401x492-2m1.xml	2	795	1195	86	11	75	1.497506115920823e-11	995.0	0.5258899676375405	0.12790697674418605
326	X401x492-2m1.xml	2	797	1197	86	11	75	1.497506115920823e-11	997.0	0.5275080906148867	0.12790697674418605
327	X401x492-2m1.xml	2	799	1199	86	11	75	1.497506115920823e-11	999.0	0.529126213592233	0.12790697674418605
328	X401x492-2m1.xml	2	801	1201	86	11	75	1.497506115920823e-11	1001.0	0.5307443365695793	0.12790697674418605
329	X401x492-2m1.xml	2	803	1203	86	12	74	5.90567752435469e-11	1003.0	0.5323624595469255	0.13953488372093023
330	X401x492-2m1.xml	2	805	1205	87	12	75	3.84577523958734e-11	1005.0	0.5339805825242718	0.13793103448275862
331	X401x492-2m1.xml	2	807	1207	86	12	74	5.90567752435469e-11	1007.0	0.5355987055016181	0.13953488372093023
332	X401x492-2m1.xml	2	809	1209	86	12	74	5.90567752435469e-11	1009.0	0.5372168284789643	0.13953488372093023
333	X401x492-2m1.xml	2	811	1211	87	12	75	3.84577523958734e-11	1011.0	0.5388349514563107	0.13793103448275862
334	X401x492-2m1.xml	2	813	1213	87	12	75	3.84577523958734e-11	1013.0	0.540453074433657	0.13793103448275862
335	X401x492-2m1.xml	2	815	1215	87	12	75	3.84577523958734e-11	1015.0	0.5420711974110033	0.13793103448275862
336	X401x492-2m1.xml	2	817	1217	87	12	75	3.84577523958734e-11	1017.0	0.5436893203883495	0.13793103448275862
337	X401x492-2m1.xml	2	819	1219	84	11	73	3.659955721301236e-11	1019.0	0.5453074433656958	0.13095238095238096
338	X401x492-2m1.xml	2	821	1221	84	11	73	3.659955721301236e-11	1021.0	0.5469255663430421	0.13095238095238096
339	X401x492-2m1.xml	2	823	1223	84	12	72	1.481742082392295e-10	1023.0	0.5485436893203883	0.14285714285714285
340	X401x492-2m1.xml	2	825	1225	84	12	72	1.481742082392295e-10	1025.0	0.5501618122977346	0.14285714285714285
341	X401x492-2m1.xml	2	827	1227	84	12	72	1.481742082392295e-10	1027.0	0.551779935275081	0.14285714285714285
342	X401x492-2m1.xml	2	829	1229	85	13	72	3.77056014134919e-10	1029.0	0.5533980582524272	0.15294117647058825
343	X401x492-2m1.xml	2	831	1231	86	13	73	2.4368393494436785e-10	1031.0	0.5550161812297735	0.1511627906976744
344	X401x492-2m1.xml	2	833	1233	86	13	73	2.4368393494436785e-10	1033.0	0.5566343042071198	0.1511627906976744
345	X401x492-2m1.xml	2	835	1235	85	12	73	9.37680551479884e-11	1035.0	0.558252427184466	0.1411764705882353
346	X401x492-2m1.xml	2	837	1237	85	13	72	3.77056014134919e-10	1037.0	0.5598705501618123	0.15294117647058825
347	X401x492-2m1.xml	2	839	1239	85	13	72	3.77056014134919e-10	1039.0	0.5614886731391586	0.15294117647058825
348	X401x492-2m1.xml	2	841	1241	85	13	72	3.77056014134919e-10	1041.0	0.5631067961165048	0.15294117647058825
349	X401x492-2m1.xml	2	843	1243	85	13	72	3.77056014134919e-10	1043.0	0.5647249190938511	0.15294117647058825
350	X401x492-2m1.xml	2	845	1245	85	13	72	3.77056014134919e-10	1045.0	0.5663430420711975	0.15294117647058825
351	X401x492-2m1.xml	2	847	1247	85	13	72	3.77056014134919e-10	1047.0	0.5679611650485437	0.15294117647058825
352	X401x492-2m1.xml	2	849	1249	84	13	71	5.94639823197508e-10	1049.0	0.56957928802589	0.15476190476190477
353	X401x492-2m1.xml	2	851	1251	84	13	71	5.94639823197508e-10	1051.0	0.5711974110032363	0.15476190476190477
354	X401x492-2m1.xml	2	853	1253	86	15	71	3.4731727315144394e-09	1053.0	0.5728155339805825	0.1744186046511628
355	X401x492-2m1.xml	2	855	1255	84	15	69	8.292849531168887e-09	1055.0	0.5744336569579288	0.17857142857142858
356	X401x492-2m1.xml	2	857	1257	84	15	69	8.292849531168887e-09	1057.0	0.5760517799352751	0.17857142857142858
357	X401x492-2m1.xml	2	859	1259	84	15	69	8.292849531168887e-09	1059.0	0.5776699029126213	0.17857142857142858
358	X401x492-2m1.xml	2	861	1261	84	15	69	8.292849531168887e-09	1061.0	0.5792880258899676	0.17857142857142858
359	X401x492-2m1.xml	2	863	1263	85	16	69	1.9267183230291104e-08	1063.0	0.580906148867314	0.18823529411764706
360	X401x492-2m1.xml	2	865	1265	85	16	69	1.9267183230291104e-08	1065.0	0.5825242718446602	0.18823529411764706
361	X401x492-2m1.xml	2	867	1267	84	16	68	2.983456706178748e-08	1067.0	0.5841423948220065	0.19047619047619047
362	X401x492-2m1.xml	2	869	1269	85	17	68	6.435443544880407e-08	1069.0	0.5857605177993528	0.2
363	X401x492-2m1.xml	2	871	1271	84	17	67	9.817527025336209e-08	1071.0	0.587378640776699	0.20238095238095238
364	X401x492-2m1.xml	2	873	1273	85	17	68	6.435443544880407e-08	1073.0	0.5889967637540453	0.2
365	X401x492-2m1.xml	2	875	1275	86	18	68	1.3896262119398272e-07	1075.0	0.5906148867313916	0.20930232558139536
366	X401x492-2m1.xml	2	877	1277	86	19	67	4.3857331555115894e-07	1077.0	0.5922330097087378	0.22093023255813954
367	X401x492-2m1.xml	2	879	1279	85	19	66	6.366141934764575e-07	1079.0	0.5938511326860841	0.2235294117647059
368	X401x492-2m1.xml	2	881	1281	85	19	66	6.366141934764575e-07	1081.0	0.5954692556634305	0.2235294117647059
369	X401x492-2m1.xml	2	883	1283	85	19	66	6.366141934764575e-07	1083.0	0.5970873786407767	0.2235294117647059
370	X401x492-2m1.xml	2	885	1285	86	19	67	4.3857331555115894e-07	1085.0	0.598705501618123	0.22093023255813954
371	X401x492-2m1.xml	2	887	1287	85	19	66	6.366141934764575e-07	1087.0	0.6003236245954693	0.2235294117647059
372	X401x492-2m1.xml	2	889	1289	84	19	65	9.42805028434835e-07	1089.0	0.6019417475728155	0.2261904761904762
373	X401x492-2m1.xml	2	891	1291	84	19	65	9.42805028434835e-07	1091.0	0.6035598705501618	0.2261904761904762
374	X401x492-2m1.xml	2	893	1293	84	19	65	9.42805028434835e-07	1093.0	0.6051779935275081	0.2261904761904762
375	X401x492-2m1.xml	2	895	1295	83	18	65	4.658971260744037e-07	1095.0	0.6067961165048543	0.21686746987951808
376	X401x492-2m1.xml	2	897	1297	84	18	66	3.1729603008133884e-07	1097.0	0.6084142394822006	0.21428571428571427
377	X401x492-2m1.xml	2	899	1299	83	18	65	4.658971260744037e-07	1099.0	0.610032362459547	0.21686746987951808
378	X401x492-2m1.xml	2	901	1301	83	18	65	4.658971260744037e-07	1101.0	0.6116504854368932	0.21686746987951808
379	X401x492-2m1.xml	2	903	1303	83	18	65	4.658971260744037e-07	1103.0	0.6132686084142395	0.21686746987951808
380	X401x492-2m1.xml	2	905	1305	84	18	66	3.1729603008133884e-07	1105.0	0.6148867313915858	0.21428571428571427
381	X401x492-2m1.xml	2	907	1307	84	18	66	3.1729603008133884e-07	1107.0	0.616504854368932	0.21428571428571427
382	X401x492-2m1.xml	2	909	1309	84	18	66	3.1729603008133884e-07	1109.0	0.6181229773462783	0.21428571428571427
383	X401x492-2m1.xml	2	911	1311	84	18	66	3.1729603008133884e-07	1111.0	0.6197411003236246	0.21428571428571427
384	X401x492-2m1.xml	2	913	1313	83	18	65	4.658971260744037e-07	1113.0	0.6213592233009708	0.21686746987951808
385	X401x492-2m1.xml	2	915	1315	84	18	66	3.1729603008133884e-07	1115.0	0.6229773462783171	0.21428571428571427
386	X401x492-2m1.xml	2	917	1317	84	18	66	3.1729603008133884e-07	1117.0	0.6245954692556634	0.21428571428571427
387	X401x492-2m1.xml	2	919	1319	83	18	65	4.658971260744037e-07	1119.0	0.6262135922330098	0.21686746987951808
388	X401x492-2m1.xml	2	921	1321	83	18	65	4.658971260744037e-07	1121.0	0.627831715210356	0.21686746987951808
389	X401x492-2m1.xml	2	923	1323	83	18	65	4.658971260744037e-07	1123.0	0.6294498381877023	0.21686746987951808
390	X401x492-2m1.xml	2	925	1325	83	18	65	4.658971260744037e-07	1125.0	0.6310679611650486	0.21686746987951808
391	X401x492-2m1.xml	2	927	1327	83	18	65	4.658971260744037e-07	1127.0	0.6326860841423948	0.21686746987951808
392	X401x492-2m1.xml	2	929	1329	83	19	64	1.4183905956192735e-06	1129.0	0.6343042071197411	0.2289156626506024
393	X401x492-2m1.xml	2	931	1331	82	19	63	2.0926774555643996e-06	1131.0	0.6359223300970874	0.23170731707317074
394	X401x492-2m1.xml	2	933	1333	84	19	65	9.42805028434835e-07	1133.0	0.6375404530744336	0.2261904761904762
395	X401x492-2m1.xml	2	935	1335	85	20	65	1.8780581007891659e-06	1135.0	0.63915857605178	0.23529411764705882
396	X401x492-2m1.xml	2	937	1337	83	20	63	4.013353317180119e-06	1137.0	0.6407766990291263	0.24096385542168675
397	X401x492-2m1.xml	2	939	1339	83	20	63	4.013353317180119e-06	1139.0	0.6423948220064725	0.24096385542168675
398	X401x492-2m1.xml	2	941	1341	82	20	62	5.866079100546768e-06	1141.0	0.6440129449838188	0.24390243902439024
399	X401x492-2m1.xml	2	943	1343	82	20	62	5.866079100546768e-06	1143.0	0.6456310679611651	0.24390243902439024
400	X401x492-2m1.xml	2	945	1345	81	20	61	8.313902605848019e-06	1145.0	0.6472491909385113	0.24691358024691357
401	X401x492-2m1.xml	2	947	1347	80	20	60	1.1749191104941888e-05	1147.0	0.6488673139158576	0.25
402	X401x492-2m1.xml	2	949	1349	80	20	60	1.1749191104941888e-05	1149.0	0.6504854368932039	0.25
403	X401x492-2m1.xml	2	951	1351	79	20	59	1.7034472611331336e-05	1151.0	0.6521035598705501	0.25316455696202533
404	X401x492-2m1.xml	2	953	1353	80	20	60	1.1749191104941888e-05	1153.0	0.6537216828478964	0.25
405	X401x492-2m1.xml	2	955	1355	79	20	59	1.7034472611331336e-05	1155.0	0.6553398058252428	0.25316455696202533
406	X401x492-2m1.xml	2	957	1357	80	20	60	1.1749191104941888e-05	1157.0	0.656957928802589	0.25
407	X401x492-2m1.xml	2	959	1359	80	20	60	1.1749191104941888e-05	1159.0	0.6585760517799353	0.25
408	X401x492-2m1.xml	2	961	1361	81	20	61	8.313902605848019e-06	1161.0	0.6601941747572816	0.24691358024691357
409	X401x492-2m1.xml	2	963	1363	82	20	62	5.866079100546768e-06	1163.0	0.6618122977346278	0.24390243902439024
410	X401x492-2m1.xml	2	965	1365	84	20	64	2.7249466397723283e-06	1165.0	0.6634304207119741	0.23809523809523808
411	X401x492-2m1.xml	2	967	1367	84	20	64	2.7249466397723283e-06	1167.0	0.6650485436893204	0.23809523809523808
412	X401x492-2m1.xml	2	969	1369	85	20	65	1.8780581007891659e-06	1169.0	0.6666666666666666	0.23529411764705882
413	X401x492-2m1.xml	2	971	1371	83	20	63	4.013353317180119e-06	1171.0	0.6682847896440129	0.24096385542168675
414	X401x492-2m1.xml	2	973	1373	83	20	63	4.013353317180119e-06	1173.0	0.6699029126213593	0.24096385542168675
415	X401x492-2m1.xml	2	975	1375	83	21	62	1.0437516943959827e-05	1175.0	0.6715210355987055	0.25301204819277107
416	X401x492-2m1.xml	2	977	1377	83	21	62	1.0437516943959827e-05	1177.0	0.6731391585760518	0.25301204819277107
417	X401x492-2m1.xml	2	979	1379	83	21	62	1.0437516943959827e-05	1179.0	0.6747572815533981	0.25301204819277107
418	X401x492-2m1.xml	2	981	1381	83	21	62	1.0437516943959827e-05	1181.0	0.6763754045307443	0.25301204819277107
419	X401x492-2m1.xml	2	983	1383	83	21	62	1.0437516943959827e-05	1183.0	0.6779935275080906	0.25301204819277107
420	X401x492-2m1.xml	2	985	1385	82	21	61	1.4981820566577783e-05	1185.0	0.6796116504854369	0.25609756097560976
421	X401x492-2m1.xml	2	987	1387	82	22	60	3.922168003918889e-05	1187.0	0.6812297734627831	0.2682926829268293
422	X401x492-2m1.xml	2	989	1389	83	22	61	2.7058367953455097e-05	1189.0	0.6828478964401294	0.26506024096385544
423	X401x492-2m1.xml	2	991	1391	82	21	61	1.4981820566577783e-05	1191.0	0.6844660194174758	0.25609756097560976
424	X401x492-2m1.xml	2	993	1393	82	21	61	1.4981820566577783e-05	1193.0	0.686084142394822	0.25609756097560976
425	X401x492-2m1.xml	2	995	1395	82	21	61	1.4981820566577783e-05	1195.0	0.6877022653721683	0.25609756097560976
426	X401x492-2m1.xml	2	997	1397	81	21	60	2.1594201211581065e-05	1197.0	0.6893203883495146	0.25925925925925924
427	X401x492-2m1.xml	2	999	1399	81	21	60	2.1594201211581065e-05	1199.0	0.6909385113268608	0.25925925925925924
428	X401x492-2m1.xml	2	1001	1401	81	21	60	2.1594201211581065e-05	1201.0	0.6925566343042071	0.25925925925925924
429	X401x492-2m1.xml	2	1003	1403	80	21	59	3.119334437952317e-05	1203.0	0.6941747572815534	0.2625
430	X401x492-2m1.xml	2	1005	1405	81	22	59	5.616064963318331e-05	1205.0	0.6957928802588996	0.2716049382716049
431	X401x492-2m1.xml	2	1007	1407	81	22	59	5.616064963318331e-05	1207.0	0.6974110032362459	0.2716049382716049
432	X401x492-2m1.xml	2	1009	1409	81	22	59	5.616064963318331e-05	1209.0	0.6990291262135923	0.2716049382716049
433	X401x492-2m1.xml	2	1011	1411	80	22	58	8.091595859730308e-05	1211.0	0.7006472491909385	0.275
434	X401x492-2m1.xml	2	1013	1413	81	22	59	5.616064963318331e-05	1213.0	0.7022653721682848	0.2716049382716049
435	X401x492-2m1.xml	2	1015	1415	81	22	59	5.616064963318331e-05	1215.0	0.7038834951456311	0.2716049382716049
436	X401x492-2m1.xml	2	1017	1417	82	23	59	9.8788507534176e-05	1217.0	0.7055016181229773	0.2804878048780488
437	X401x492-2m1.xml	2	1019	1419	82	23	59	9.8788507534176e-05	1219.0	0.7071197411003236	0.2804878048780488
438	X401x492-2m1.xml	2	1021	1421	82	23	59	9.8788507534176e-05	1221.0	0.7087378640776699	0.2804878048780488
439	X401x492-2m1.xml	2	1023	1423	81	23	58	0.0001407131002784647	1223.0	0.7103559870550162	0.2839506172839506
440	X401x492-2m1.xml	2	1025	1425	83	23	60	6.944880210745328e-05	1225.0	0.7119741100323624	0.27710843373493976
441	X401x492-2m1.xml	2	1027	1427	81	23	58	0.0001407131002784647	1227.0	0.7135922330097088	0.2839506172839506
442	X401x492-2m1.xml	2	1029	1429	80	23	57	0.00019842445695265093	1229.0	0.7152103559870551	0.2875
443	X401x492-2m1.xml	2	1031	1431	80	23	57	0.00019842445695265093	1231.0	0.7168284789644013	0.2875
444	X401x492-2m1.xml	2	1033	1433	81	23	58	0.0001407131002784647	1233.0	0.7184466019417476	0.2839506172839506
445	X401x492-2m1.xml	2	1035	1435	80	23	57	0.00019842445695265093	1235.0	0.7200647249190939	0.2875
446	X401x492-2m1.xml	2	1037	1437	80	23	57	0.00019842445695265093	1237.0	0.7216828478964401	0.2875
447	X401x492-2m1.xml	2	1039	1439	80	23	57	0.00019842445695265093	1239.0	0.7233009708737864	0.2875
448	X401x492-2m1.xml	2	1041	1441	80	23	57	0.00019842445695265093	1241.0	0.7249190938511327	0.2875
449	X401x492-2m1.xml	2	1043	1443	79	23	56	0.0002819708818630057	1243.0	0.7265372168284789	0.2911392405063291
450	X401x492-2m1.xml	2	1045	1445	77	23	54	0.0005619069201423171	1245.0	0.7281553398058253	0.2987012987012987
451	X401x492-2m1.xml	2	1047	1447	76	23	53	0.0007860529198656417	1247.0	0.7297734627831716	0.3026315789473684
452	X401x492-2m1.xml	2	1049	1449	78	24	54	0.000921350811346179	1249.0	0.7313915857605178	0.3076923076923077
453	X401x492-2m1.xml	2	1051	1451	77	23	54	0.0005619069201423171	1251.0	0.7330097087378641	0.2987012987012987
454	X401x492-2m1.xml	2	1053	1453	77	23	54	0.0005619069201423171	1253.0	0.7346278317152104	0.2987012987012987
455	X401x492-2m1.xml	2	1055	1455	75	23	52	0.001071856090617199	1255.0	0.7362459546925566	0.30666666666666664
456	X401x492-2m1.xml	2	1057	1457	76	23	53	0.0007860529198656417	1257.0	0.7378640776699029	0.3026315789473684
457	X401x492-2m1.xml	2	1059	1459	76	23	53	0.0007860529198656417	1259.0	0.7394822006472492	0.3026315789473684
458	X401x492-2m1.xml	2	1061	1461	78	24	54	0.000921350811346179	1261.0	0.7411003236245954	0.3076923076923077
459	X401x492-2m1.xml	2	1063	1463	77	25	52	0.0026582745864376723	1263.0	0.7427184466019418	0.3246753246753247
460	X401x492-2m1.xml	2	1065	1465	77	25	52	0.0026582745864376723	1265.0	0.7443365695792881	0.3246753246753247
461	X401x492-2m1.xml	2	1067	1467	77	25	52	0.0026582745864376723	1267.0	0.7459546925566343	0.3246753246753247
462	X401x492-2m1.xml	2	1069	1469	78	25	53	0.0019551404665808046	1269.0	0.7475728155339806	0.32051282051282054
463	X401x492-2m1.xml	2	1071	1471	78	25	53	0.0019551404665808046	1271.0	0.7491909385113269	0.32051282051282054
