	File	Step_Size	Window_Start	Window_End	Total_Kernels	Total_Fluor	Total_NonFluor	Fluor2	Nonfluor2	Fluor3	Nonfluor3	Fluor4	Nonfluor4	Fluor5	Nonfluor5	P-Value	P2-Value	P3-Value	P4-Value	P5-Value	window_mean	Normalized_Window_Mean	Percent_Transmission	Percent_Transmission2	Percent_Transmission3	Percent_Transmission4	Percent_Transmission5
52	X401x492-2m1.xml	2	249	649	70	31	39	41	29	40	30	30	40	40	30	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.521869121367037	0.9536176172711037	449.0	0.08414239482200647	0.44285714285714284	0.5857142857142857	0.5714285714285714	0.42857142857142855	0.5714285714285714
53	X401x492-2m1.xml	2	251	651	70	31	39	41	29	40	30	30	40	40	30	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.521869121367037	0.9536176172711037	451.0	0.08576051779935275	0.44285714285714284	0.5857142857142857	0.5714285714285714	0.42857142857142855	0.5714285714285714
54	X401x492-2m1.xml	2	253	653	70	31	39	41	29	40	30	30	40	40	30	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.521869121367037	0.9536176172711037	453.0	0.08737864077669903	0.44285714285714284	0.5857142857142857	0.5714285714285714	0.42857142857142855	0.5714285714285714
55	X401x492-2m1.xml	2	255	655	69	31	38	41	28	39	30	28	41	40	29	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9536176172711037	455.0	0.0889967637540453	0.4492753623188406	0.5942028985507246	0.5652173913043478	0.4057971014492754	0.5797101449275363
56	X401x492-2m1.xml	2	257	657	69	31	38	41	28	39	30	28	41	40	29	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9536176172711037	457.0	0.09061488673139159	0.4492753623188406	0.5942028985507246	0.5652173913043478	0.4057971014492754	0.5797101449275363
57	X401x492-2m1.xml	2	259	659	68	30	38	41	27	38	30	27	41	40	28	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9536176172711037	459.0	0.09223300970873786	0.4411764705882353	0.6029411764705882	0.5588235294117647	0.39705882352941174	0.5882352941176471
58	X401x492-2m1.xml	2	261	661	68	30	38	41	27	38	30	27	41	40	28	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9536176172711037	461.0	0.09385113268608414	0.4411764705882353	0.6029411764705882	0.5588235294117647	0.39705882352941174	0.5882352941176471
59	X401x492-2m1.xml	2	263	663	68	30	38	41	27	38	30	27	41	40	28	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9536176172711037	463.0	0.09546925566343042	0.4411764705882353	0.6029411764705882	0.5588235294117647	0.39705882352941174	0.5882352941176471
60	X401x492-2m1.xml	2	265	665	68	30	38	41	27	38	30	27	41	40	28	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9536176172711037	465.0	0.0970873786407767	0.4411764705882353	0.6029411764705882	0.5588235294117647	0.39705882352941174	0.5882352941176471
61	X401x492-2m1.xml	2	267	667	66	29	37	40	26	37	29	26	40	38	28	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9536176172711037	467.0	0.09870550161812297	0.4393939393939394	0.6060606060606061	0.5606060606060606	0.3939393939393939	0.5757575757575758
62	X401x492-2m1.xml	2	269	669	65	29	36	40	25	36	29	26	39	37	28	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9536176172711037	469.0	0.10032362459546926	0.4461538461538462	0.6153846153846154	0.5538461538461539	0.4	0.5692307692307692
63	X401x492-2m1.xml	2	271	671	65	29	36	40	25	36	29	26	39	37	28	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9536176172711037	471.0	0.10194174757281553	0.4461538461538462	0.6153846153846154	0.5538461538461539	0.4	0.5692307692307692
64	X401x492-2m1.xml	2	273	673	65	29	36	40	25	36	29	26	39	37	28	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9536176172711037	473.0	0.10355987055016182	0.4461538461538462	0.6153846153846154	0.5538461538461539	0.4	0.5692307692307692
65	X401x492-2m1.xml	2	275	675	65	28	37	40	25	36	29	26	39	37	28	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9536176172711037	475.0	0.10517799352750809	0.4307692307692308	0.6153846153846154	0.5538461538461539	0.4	0.5692307692307692
66	X401x492-2m1.xml	2	277	677	65	28	37	40	25	35	30	25	40	37	28	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9536176172711037	477.0	0.10679611650485436	0.4307692307692308	0.6153846153846154	0.5384615384615384	0.38461538461538464	0.5692307692307692
67	X401x492-2m1.xml	2	279	679	65	28	37	40	25	35	30	25	40	37	28	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9536176172711037	479.0	0.10841423948220065	0.4307692307692308	0.6153846153846154	0.5384615384615384	0.38461538461538464	0.5692307692307692
68	X401x492-2m1.xml	2	281	681	64	27	37	38	26	34	30	26	38	36	28	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9536176172711037	481.0	0.11003236245954692	0.421875	0.59375	0.53125	0.40625	0.5625
69	X401x492-2m1.xml	2	283	683	64	27	37	38	26	34	30	26	38	36	28	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9536176172711037	483.0	0.11165048543689321	0.421875	0.59375	0.53125	0.40625	0.5625
70	X401x492-2m1.xml	2	285	685	66	28	38	39	27	36	30	28	38	37	29	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.517860358085406	0.9536176172711037	485.0	0.11326860841423948	0.42424242424242425	0.5909090909090909	0.5454545454545454	0.42424242424242425	0.5606060606060606
71	X401x492-2m1.xml	2	287	687	66	28	38	39	27	36	30	28	38	37	29	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.517860358085406	0.9536176172711037	487.0	0.11488673139158576	0.42424242424242425	0.5909090909090909	0.5454545454545454	0.42424242424242425	0.5606060606060606
72	X401x492-2m1.xml	2	289	689	68	28	40	41	27	38	30	30	38	37	31	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.5804881754921256	0.9536176172711037	489.0	0.11650485436893204	0.4117647058823529	0.6029411764705882	0.5588235294117647	0.4411764705882353	0.5441176470588235
73	X401x492-2m1.xml	2	291	691	68	28	40	41	27	38	30	30	38	37	31	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.5804881754921256	0.9536176172711037	491.0	0.11812297734627832	0.4117647058823529	0.6029411764705882	0.5588235294117647	0.4411764705882353	0.5441176470588235
74	X401x492-2m1.xml	2	293	693	70	28	42	42	28	38	32	30	40	38	32	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.521869121367037	0.9536176172711037	493.0	0.11974110032362459	0.4	0.6	0.5428571428571428	0.42857142857142855	0.5428571428571428
75	X401x492-2m1.xml	2	295	695	70	28	42	42	28	38	32	30	40	38	32	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.521869121367037	0.9536176172711037	495.0	0.12135922330097088	0.4	0.6	0.5428571428571428	0.42857142857142855	0.5428571428571428
76	X401x492-2m1.xml	2	297	697	70	28	42	42	28	38	32	30	40	38	32	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.521869121367037	0.9536176172711037	497.0	0.12297734627831715	0.4	0.6	0.5428571428571428	0.42857142857142855	0.5428571428571428
77	X401x492-2m1.xml	2	299	699	70	28	42	42	28	38	32	30	40	38	32	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.521869121367037	0.9536176172711037	499.0	0.12459546925566344	0.4	0.6	0.5428571428571428	0.42857142857142855	0.5428571428571428
78	X401x492-2m1.xml	2	301	701	71	29	42	43	28	38	33	31	40	39	32	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.5663727602641758	0.9536176172711037	501.0	0.1262135922330097	0.4084507042253521	0.6056338028169014	0.5352112676056338	0.43661971830985913	0.5492957746478874
79	X401x492-2m1.xml	2	303	703	71	29	42	43	28	38	33	31	40	39	32	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.5663727602641758	0.9536176172711037	503.0	0.127831715210356	0.4084507042253521	0.6056338028169014	0.5352112676056338	0.43661971830985913	0.5492957746478874
80	X401x492-2m1.xml	2	305	705	72	29	43	43	29	38	34	31	41	40	32	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.521869121367037	0.9536176172711037	505.0	0.12944983818770225	0.4027777777777778	0.5972222222222222	0.5277777777777778	0.4305555555555556	0.5555555555555556
81	X401x492-2m1.xml	2	307	707	72	29	43	43	29	38	34	31	41	40	32	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.521869121367037	0.9536176172711037	507.0	0.13106796116504854	0.4027777777777778	0.5972222222222222	0.5277777777777778	0.4305555555555556	0.5555555555555556
82	X401x492-2m1.xml	2	309	709	72	29	43	43	29	38	34	31	41	40	32	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.521869121367037	0.9536176172711037	509.0	0.13268608414239483	0.4027777777777778	0.5972222222222222	0.5277777777777778	0.4305555555555556	0.5555555555555556
83	X401x492-2m1.xml	2	311	711	72	29	43	43	29	38	34	31	41	40	32	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.521869121367037	0.9536176172711037	511.0	0.1343042071197411	0.4027777777777778	0.5972222222222222	0.5277777777777778	0.4305555555555556	0.5555555555555556
84	X401x492-2m1.xml	2	313	713	72	29	43	43	29	38	34	31	41	40	32	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.521869121367037	0.9536176172711037	513.0	0.13592233009708737	0.4027777777777778	0.5972222222222222	0.5277777777777778	0.4305555555555556	0.5555555555555556
85	X401x492-2m1.xml	2	315	715	73	29	44	43	30	39	34	32	41	41	32	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.5759682620290218	0.9536176172711037	515.0	0.13754045307443366	0.3972602739726027	0.589041095890411	0.5342465753424658	0.4383561643835616	0.5616438356164384
86	X401x492-2m1.xml	2	317	717	73	29	44	43	30	39	34	32	41	41	32	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.5759682620290218	0.9536176172711037	517.0	0.13915857605177995	0.3972602739726027	0.589041095890411	0.5342465753424658	0.4383561643835616	0.5616438356164384
87	X401x492-2m1.xml	2	319	719	72	29	43	43	29	38	34	31	41	40	32	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.521869121367037	0.9536176172711037	519.0	0.1407766990291262	0.4027777777777778	0.5972222222222222	0.5277777777777778	0.4305555555555556	0.5555555555555556
88	X401x492-2m1.xml	2	321	721	73	30	43	44	29	39	34	31	42	41	32	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.5169735836612174	0.9536176172711037	521.0	0.1423948220064725	0.410958904109589	0.6027397260273972	0.5342465753424658	0.4246575342465753	0.5616438356164384
89	X401x492-2m1.xml	2	323	723	72	30	42	44	28	38	34	30	42	41	31	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9536176172711037	523.0	0.14401294498381878	0.4166666666666667	0.6111111111111112	0.5277777777777778	0.4166666666666667	0.5694444444444444
90	X401x492-2m1.xml	2	325	725	72	30	42	44	28	38	34	30	42	41	31	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9536176172711037	525.0	0.14563106796116504	0.4166666666666667	0.6111111111111112	0.5277777777777778	0.4166666666666667	0.5694444444444444
91	X401x492-2m1.xml	2	327	727	70	29	41	42	28	37	33	29	41	41	29	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9536176172711037	527.0	0.14724919093851133	0.4142857142857143	0.6	0.5285714285714286	0.4142857142857143	0.5857142857142857
92	X401x492-2m1.xml	2	329	729	70	29	41	42	28	37	33	29	41	41	29	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9536176172711037	529.0	0.1488673139158576	0.4142857142857143	0.6	0.5285714285714286	0.4142857142857143	0.5857142857142857
93	X401x492-2m1.xml	2	331	731	70	29	41	42	28	37	33	29	41	41	29	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9536176172711037	531.0	0.15048543689320387	0.4142857142857143	0.6	0.5285714285714286	0.4142857142857143	0.5857142857142857
94	X401x492-2m1.xml	2	333	733	69	28	41	41	28	37	32	28	41	40	29	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9536176172711037	533.0	0.15210355987055016	0.4057971014492754	0.5942028985507246	0.5362318840579711	0.4057971014492754	0.5797101449275363
95	X401x492-2m1.xml	2	335	735	70	29	41	41	29	38	32	29	41	40	30	0.9869719078497553	0.8955416392420035	0.9465314889506807	0.47949152728490724	0.9536176172711037	535.0	0.15372168284789645	0.4142857142857143	0.5857142857142857	0.5428571428571428	0.4142857142857143	0.5714285714285714
