	File_Name	Total_Kernels	Percent_Transmission	R-Squared	P-Value	Slope	slope2	intercept2	r_value2	p_value2	slope3	intercept3	r_value3	p_value3	slope4	intercept4	r_value4	p_value4	slope5	intercept5	r_value5	p_value5
306	X402x478A-5m2	568	59.929577464788736	0.068333516425813	2.505371247863568e-10	0.026122424498251827	0.005227155311285869	0.479110064142114	0.0013866763257677378	0.37570450055572735	0.10107968137375054	0.44901753849929893	0.6047718824495039	3.48323636582932e-116	-0.08986784189569243	0.53819450509987	0.08617956135217601	1.1949620863891868e-44	-0.0222326896500969	0.5187149439491474	0.0431559497892589	5.892684373738501e-07
307	X402x478A-5m3	508	70.23425196850394	0.03769807797726446	1.0463204626414196e-05	-0.01795429013602118	0.014266736014880824	0.47198787575301204	0.009304430872064015	0.02972003440923978	-0.028048901615216254	0.5145473671643923	0.12808513505393493	8.515425189018945e-17	-0.01091128519764257	0.518931597093327	0.00014227819873769497	0.013781776948644072	-0.042511095270943815	0.5128609758233532	0.4674101420799583	3.099089196858145e-71
308	X402x478A-5m4	578	49.463667820069205	0.016334481717384775	0.002079356244746481	0.023725511834088584	0.06936968190703555	0.4776763475285595	0.5892142249783835	2.2757026859725804e-113	-0.024577243896445652	0.5377152034885382	0.02517942065589707	0.00012763812600261547	0.2453161663016577	0.385553127392546	0.303364698193948	3.6067428382186444e-102	0.1958948226957726	0.4382510664825554	0.6242826255415292	1.5256220332762678e-124
309	X402x479A-1m1	631	56.67987321711569	0.0021600829118466826	0.2436967937243372	-0.004093201342153348	-0.07813535362928445	0.5659316003928722	0.22913446862013734	1.8831702319162266e-37	0.15240878717685147	0.407085778005955	0.7811660223279493	1.0518846866205855e-209	-0.02266835908725168	0.5304698744742133	0.0019680369269814662	9.27670911727396e-08	0.04219033829858741	0.4387006917685666	0.045937923811408814	5.431632309267397e-08
310	X402x479A-1m2	381	44.889763779527556	0.9008216579994974	2.856808029494319e-192	0.20095330721787263	0.02001868538189326	0.4986392599574753	0.031137552854630962	0.0005397688803540865	-0.1277096689856924	0.5892597849295905	0.750377182342255	2.8819540692244016e-116	0.0035357733354344028	0.5513656454157089	5.374859566947929e-07	0.5982829564537133	-0.035069096908658115	0.4371201873255058	0.07811500035108034	2.8818001152912443e-08
311	X402x479A-1m3	474	60.58438818565401	0.7730608996873795	4.1206451750194485e-154	-0.1485225799957716	0.13896549174344994	0.4316017651268361	0.5992282964975131	9.09989032633018e-96	0.004049165957236886	0.5658966891268937	0.0022818837747204377	0.29933858907809535	-0.07579098540084844	0.5234784085873677	0.04361006416891519	7.817780226154932e-26	0.12735827089252302	0.4610213611184226	0.7410968304946701	1.3486544624950603e-140
312	X402x480A-4m1	619	64.5767366720517	0.3179118496109828	3.1172479164243294e-53	-0.05570803234869583	-0.07831579240786256	0.5415955021448496	0.4251598412876971	3.248496674673117e-76	-0.09287784335373366	0.5629962612879057	0.27690442717114966	2.2157334746002756e-45	0.006613710048229376	0.5546062941745273	1.4828607566023487e-05	0.12300789449107123	-0.12843179150596595	0.5723568853195631	0.6355630966579856	2.318115479315176e-137
313	X402x480A-4m2	614	70.8371335504886	0.7576657096729321	1.5826058788637017e-190	0.09554037760334831	0.04519132931323241	0.4693032518304613	0.21271268188622883	1.1446870644249229e-33	-0.056999544082516944	0.5207121254791757	0.4083136580720137	9.159748905762355e-72	-0.04672200163392594	0.5329416555989394	0.003974154216911612	2.787064917698398e-10	-0.08208239375836772	0.5329074924779974	0.5719753666458486	7.2212491765816375e-115
314	X402x480A-4m3	601	45.47920133111481	0.15000618589736986	6.039622253715504e-23	-0.028883361383271782	0.019137083513169232	0.4841005893627998	0.027909262804551388	3.8554475353974015e-05	-0.030460251748861366	0.5745729190645708	0.011294822331865987	0.009123832051193919	0.2031290518751176	0.42679213281930173	0.5871205505509168	3.299704577991026e-191	-0.1480385318026008	0.6276269736974093	0.649850001964018	1.2893230476694614e-138
315	X402x481A-2m1	294	66.75510204081633	0.055502075989137555	4.506106207354832e-05	0.01912080987358273	-0.1250396726445511	0.5360380704001191	0.8506631474301852	1.355564424596953e-122	0.001403045276963023	0.4812498277075689	0.000759373261830472	0.637943570333078	-0.04928314899560912	0.49759344013140283	0.09715294963474898	1.717694969613631e-25	-0.09777994772372157	0.5896154001030203	0.4984925462852481	1.145705529305972e-45
