	File_Name	Total_Kernels	Percent_Transmission	R-Squared	P-Value	Slope
288	X402x452B-5m3-v	553	51.4376130198915	0.0027079547320486307	2.218e-01	0.01115
289	X402x454-3m2	681	67.18649045521292	0.460396348557619	4.931e-93	-0.12279
290	X402x454-3m3	651	78.4531490015361	0.6500563011286387	4.133e-150	0.0928
291	X402x456-2m1	602	83.9485049833887	0.3500774696537165	3.960e-58	0.07538
292	X402x456-2m2	587	61.75127768313458	0.16003656309216968	5.734e-24	0.05354
293	X402x456-2m3	547	21.290676416819014	0.5536337288021915	1.593e-97	0.29072
294	X402x456L-1m1	621	76.4170692431562	0.7038168399008928	1.071e-165	-0.10657
295	X402x456L-3m1	569	38.37609841827768	0.608242144046959	1.790e-117	-0.16902
296	X402x457-1m3	699	52.79399141630901	0.0554999209500029	2.857e-10	0.03386
297	X402x457-1m4	681	53.06314243759178	0.052963096637949306	1.229e-09	-0.043
298	X402x458-1m1	693	57.43434343434343	0.22243747262451813	1.136e-39	0.08787
299	X402x458-1m2	639	51.05790297339593	0.2793302059391103	2.910e-47	0.04384
300	X402x458-1m3	406	50.91379310344828	0.007870061841975242	7.417e-02	0.00888
301	X402x458-2-3m1	489	55.760736196319016	0.06777870893815442	5.115e-09	-0.02635
302	X402x458-2-3m2	417	45.326139088729015	0.00046969514780655064	6.590e-01	-0.00155
303	X402x458-2-3m3	321	25.660436137071652	0.3909194731091517	3.215e-36	-0.16832
304	X402x459-3m1	586	61.90955631399317	0.3064515607671848	2.334e-48	-0.06
305	X402x459-3m3	542	45.76568265682657	0.017795017304891986	1.856e-03	-0.01389
306	X402x460-2m1	629	46.327503974562795	0.7098849157952861	1.239e-170	0.13659
307	X402x460-2m3	691	42.37047756874095	0.0029114061011120047	1.565e-01	0.00378
308	X402x461B-3m1-v	612	56.72712418300654	0.004193980081659365	1.095e-01	0.00881
309	X402x461B-3m1-v_2	612	56.72712418300654	0.004193980081659365	1.095e-01	0.00881
310	X402x462A-1m1	659	36.37025796661609	0.752578423778044	1.989e-201	0.13437
311	X402x462A-3m2	692	56.40173410404624	0.09168547624409044	3.861e-16	-0.03155
312	X402x462A-3m3	596	78.84060402684564	0.06558987692369028	2.220e-10	-0.02785
313	X402x462A-3m4	606	57.32673267326733	0.10824068805315724	9.186e-17	-0.03355
314	X402x463A-1m1	592	52.07263513513514	0.28379815336741654	1.055e-44	0.05434
315	X402x463A-1m2	596	83.31879194630872	0.27522410294796196	1.878e-43	0.03252
316	X402x463A-1m3	549	62.31511839708561	0.2005076948813593	1.987e-28	0.07586
317	X402x463A-3m1	678	77.14749262536873	0.011540352519851872	5.108e-03	-0.00632
318	X402x465BL-3m2-v	608	72.56414473684211	0.45280687041567985	2.179e-81	-0.06367
319	X402x466-5m1	556	60.8794964028777	0.7829613777604757	6.363e-186	-0.1487
320	X402x466-5m2	681	64.61233480176212	0.029641456511509984	6.231e-06	0.01444
321	X402x466-5m3	570	55.40526315789474	0.24335166333976718	2.723e-36	0.05127
322	X402x467B-3m1-v	650	55.53230769230769	0.02600374495926121	3.621e-05	0.02956
323	X402x468A-2m1	436	73.15825688073394	0.1278422006514051	1.356e-14	0.03153
324	X402x468A-2m2	472	45.773305084745765	0.8870326301597685	1.085e-224	0.23919
325	X402x468A-2m3	513	46.78167641325536	0.7188503936732163	6.643e-143	0.13676
326	X402x468A-5m1	361	67.54570637119113	0.4042055186546992	2.811e-42	-0.03727
327	X402x469A-3m1	667	71.42428785607197	0.008056934229249886	2.042e-02	-0.00792
